position_x,position_y,position_z
5.860797550272739409e-01,-2.753059931721774656e-01,7.022530326266565592e-02
5.860644695257278824e-01,-2.750774875194040847e-01,7.013603248931478407e-02
5.860502284227222525e-01,-2.748408952088850499e-01,7.004286509216418877e-02
5.860472008935809773e-01,-2.746087837663671039e-01,6.995478517274655861e-02
5.860498947453345320e-01,-2.743806291205924675e-01,6.987000898130157900e-02
5.860561713770439107e-01,-2.741471123675462418e-01,6.978374844990303805e-02
5.860638625781592337e-01,-2.739059568989968274e-01,6.969454228289086173e-02
5.860751244368407331e-01,-2.736701160475681349e-01,6.960893002148818565e-02
5.860966041334360055e-01,-2.734417770036299822e-01,6.952957028702018427e-02
5.861208021206777419e-01,-2.732056575721029668e-01,6.944627671885011955e-02
5.861497788750439364e-01,-2.729616484538360255e-01,6.936003340213936497e-02
5.861806092147249236e-01,-2.727200318552881475e-01,6.927648066926452020e-02
5.862217053586246118e-01,-2.724875736787388814e-01,6.919813579634465084e-02
5.862717136734697521e-01,-2.722592409952361292e-01,6.912349112884735858e-02
5.863154066866248515e-01,-2.720212764617452317e-01,6.904547387612053333e-02
5.863619998680198453e-01,-2.717782865504091427e-01,6.896650834452135170e-02
5.864313107086231991e-01,-2.715376578275865982e-01,6.888887027357752657e-02
5.865124729954113159e-01,-2.713037133458692796e-01,6.881539460121303964e-02
5.865962116003887727e-01,-2.710759660071265786e-01,6.874191038970750567e-02
5.866875722695266138e-01,-2.708450625950097890e-01,6.866525494866408674e-02
5.867861868254411473e-01,-2.706030687146218638e-01,6.858813375150445146e-02
5.868993159616839872e-01,-2.703603904049234896e-01,6.851407959285747695e-02
5.870271319153873568e-01,-2.701201484674254361e-01,6.843965036059469764e-02
5.871595145047744380e-01,-2.698797661378992685e-01,6.836691371064966549e-02
5.872993836947298929e-01,-2.696344739306646976e-01,6.829347368699052734e-02
5.874407358404679647e-01,-2.693840032724701405e-01,6.821827054532972334e-02
5.875934723683926553e-01,-2.691211629138389738e-01,6.813906080146452104e-02
5.877559837486484584e-01,-2.688585595446446597e-01,6.806482055330133341e-02
5.879267924648644561e-01,-2.686017058206372488e-01,6.799586597380866126e-02
5.880973940211732254e-01,-2.683435259231755632e-01,6.792672193519100343e-02
5.882781271440176152e-01,-2.680813754420939832e-01,6.785881526363501948e-02
5.884670111837907447e-01,-2.678166970375015499e-01,6.779097893618825366e-02
5.886519532925498233e-01,-2.675460828437040695e-01,6.772057300053603568e-02
5.888319475291390326e-01,-2.672761279909670051e-01,6.764769229183156818e-02
5.890181061495207704e-01,-2.670163547228228684e-01,6.758171793994972865e-02
5.892082537694496303e-01,-2.667691046947576194e-01,6.752153729486706779e-02
5.893871898356153327e-01,-2.665232059078232463e-01,6.746156403189851325e-02
5.895659663815415730e-01,-2.662719357698789535e-01,6.739876157186570904e-02
5.897391310987403212e-01,-2.660212932837242583e-01,6.733429677484412124e-02
5.899049562085246778e-01,-2.657703831819910878e-01,6.726896976892585145e-02
5.900591897283132825e-01,-2.655211925248653348e-01,6.720395871316263425e-02
5.902126598841018756e-01,-2.652870024029726492e-01,6.714145118911425680e-02
5.903601709780676998e-01,-2.650656351170098124e-01,6.708135542001661400e-02
5.904971597317895116e-01,-2.648460970915270662e-01,6.702157531082042485e-02
5.906232425944830666e-01,-2.646250605084491392e-01,6.696183981570279220e-02
5.907457191294446242e-01,-2.644067768969645127e-01,6.690337560605012779e-02
5.908644552090395186e-01,-2.641929535190854494e-01,6.684494285235499655e-02
5.909687173665836291e-01,-2.639862600377714807e-01,6.678578583828449766e-02
5.910681106727067036e-01,-2.637923520109590192e-01,6.672955250208142952e-02
5.911620818337836036e-01,-2.636077376637618874e-01,6.667729428652546808e-02
5.912539220312534871e-01,-2.634229624495487698e-01,6.662772872538687274e-02
5.913416677551575074e-01,-2.632353368550114370e-01,6.657685272370754415e-02
5.914180295855779868e-01,-2.630553087663178302e-01,6.652500359235280492e-02
5.914909439500444233e-01,-2.628865282306134810e-01,6.647624212467286020e-02
5.915562433930882102e-01,-2.627207961240866640e-01,6.642676858150246832e-02
5.916130044397664989e-01,-2.625578458887697919e-01,6.637927168573894143e-02
5.916655275729962860e-01,-2.623989690023732502e-01,6.633407704415984762e-02
5.917222749038303364e-01,-2.622410786032070562e-01,6.629148162432862978e-02
5.917779276108023900e-01,-2.620813421756315598e-01,6.624691938961597970e-02
5.918224139679814089e-01,-2.619184448028233914e-01,6.620077846162154833e-02
5.918582065211509535e-01,-2.617597528820158614e-01,6.615677737231492883e-02
5.918918895924889512e-01,-2.616084373789505646e-01,6.611674001935233247e-02
5.919225464995135910e-01,-2.614634800356941402e-01,6.607746887643393963e-02
5.919461138702535319e-01,-2.613229549586246203e-01,6.603806812793334979e-02
5.919640945554996980e-01,-2.611842795493251601e-01,6.600178441020963793e-02
5.919742417279953983e-01,-2.610486012447905679e-01,6.596912844332164516e-02
5.919779494206317549e-01,-2.609159168714411670e-01,6.593873756669649255e-02
5.919729462341030146e-01,-2.607844664389523115e-01,6.590588899414330515e-02
5.919639312271272047e-01,-2.606538377200606771e-01,6.587221309980530182e-02
5.919550616033469881e-01,-2.605281971632797400e-01,6.584072513814090422e-02
5.919471490438172889e-01,-2.604059844833615522e-01,6.581014089832332159e-02
5.919433303426137050e-01,-2.602891256629076278e-01,6.578173411717153085e-02
5.919378709388907200e-01,-2.601731439650920019e-01,6.575358433497116573e-02
5.919291767715209041e-01,-2.600541337408802112e-01,6.572466106563422394e-02
5.919159588615710010e-01,-2.599344604903506828e-01,6.569547712385807869e-02
5.918964891632914060e-01,-2.598184018036429621e-01,6.566757919441437719e-02
5.918683133339064373e-01,-2.597032111663118426e-01,6.564026594413922833e-02
5.918342616155707336e-01,-2.595901864383008961e-01,6.561384988479095071e-02
5.917999683533072819e-01,-2.594778754550761124e-01,6.558920995252406905e-02
5.917683808973532855e-01,-2.593680839825474038e-01,6.556692669383291927e-02
5.917394921056615686e-01,-2.592589576598470225e-01,6.554631032832802795e-02
5.917150762362678451e-01,-2.591523220090704016e-01,6.552893359806635787e-02
5.916954980942622511e-01,-2.590463366619987218e-01,6.551435425349121100e-02
5.916796424015177136e-01,-2.589378630828043093e-01,6.550012289630134654e-02
5.916664025224543932e-01,-2.588257661325363834e-01,6.548550640797283495e-02
5.916573301854741729e-01,-2.587140351784310011e-01,6.547266156228742640e-02
5.916522108463017071e-01,-2.586021391789395940e-01,6.546191930602376918e-02
5.916512709363611622e-01,-2.584873021020047124e-01,6.545337358478697798e-02
5.916545874254782733e-01,-2.583697758385400944e-01,6.544706709290733226e-02
5.916603574524698095e-01,-2.582514394725932139e-01,6.544193982009938182e-02
5.916675703116237584e-01,-2.581339140933855414e-01,6.543603283567935025e-02
5.916777132243160597e-01,-2.580160546302572300e-01,6.543135822120069167e-02
5.916891415550361577e-01,-2.578971763223587010e-01,6.542805513947422269e-02
5.917037994744799301e-01,-2.577760345467018377e-01,6.542772732995799645e-02
5.921869301654439921e-01,-2.560292945128025410e-01,6.546771446864116384e-02
5.922601929086452888e-01,-2.558767130872303674e-01,6.546586963123983416e-02
5.923416590900043577e-01,-2.557151097943151652e-01,6.546286298810106985e-02
5.924290518245505233e-01,-2.555460990907509333e-01,6.545898678521226699e-02
5.925188239300661630e-01,-2.553723310476711528e-01,6.545225459259149114e-02
5.926115665402661437e-01,-2.551922550047679983e-01,6.544610115236072778e-02
5.927021795302738205e-01,-2.550027132531972884e-01,6.544027302252310163e-02
5.927931319224872819e-01,-2.548052027164672828e-01,6.543367921665758924e-02
5.928811674778450280e-01,-2.546018837852862537e-01,6.542385132471770226e-02
5.929693340732620221e-01,-2.543968288494897201e-01,6.540940879416412557e-02
5.930645931192467524e-01,-2.541834136403849365e-01,6.539235084546410337e-02
5.931669008494704354e-01,-2.539622365134665549e-01,6.537298679217438957e-02
5.932767594439416481e-01,-2.537309861563022406e-01,6.535157761874726967e-02
5.933889868697539427e-01,-2.534949665689858467e-01,6.532946289374093329e-02
5.934995823755656597e-01,-2.532541816263698120e-01,6.530617578441497151e-02
5.936122642524341853e-01,-2.530084789852383720e-01,6.528187549533465139e-02
5.937257953052001991e-01,-2.527621378636037974e-01,6.525569073525330777e-02
5.938443867563373280e-01,-2.525155064110404801e-01,6.522454683387082786e-02
5.939680931747610693e-01,-2.522616319890408909e-01,6.519053578422479012e-02
5.940938616920409254e-01,-2.519983177722879830e-01,6.515660182183238835e-02
5.942196326970338172e-01,-2.517278544484153335e-01,6.512228830825572690e-02
5.943475853211821480e-01,-2.514574459559933417e-01,6.508899364917790364e-02
5.944828446690048063e-01,-2.511882501776329657e-01,6.505691981756195341e-02
5.946242010214817242e-01,-2.509164618557027659e-01,6.502043132368376388e-02
5.947665277059938083e-01,-2.506423044830556890e-01,6.497917326996677234e-02
5.949072445757170868e-01,-2.503633679340444007e-01,6.493797336596575376e-02
5.950452320365040570e-01,-2.500813297017149273e-01,6.490060070005651549e-02
5.951840470492801849e-01,-2.497933840028214725e-01,6.486519834342899249e-02
5.953254973265370564e-01,-2.494998190480386124e-01,6.483098542761454863e-02
5.954654377581691804e-01,-2.492037598507381158e-01,6.479496741988005626e-02
5.955992400783423069e-01,-2.489088124736414109e-01,6.475496354149123945e-02
5.957284126604811547e-01,-2.486113963358758394e-01,6.471123276411809566e-02
5.958600689970275921e-01,-2.483082247291424904e-01,6.466798110940366606e-02
5.959941283962773007e-01,-2.480044079861305484e-01,6.462716215169884981e-02
5.961357540326833737e-01,-2.477013819220296176e-01,6.458780672156255731e-02
5.962738319560425548e-01,-2.474017363309538309e-01,6.454312507701032153e-02
5.964087113454168421e-01,-2.471000992416643449e-01,6.449610627163246401e-02
5.965400970476540943e-01,-2.467902374719761205e-01,6.445032883206730512e-02
5.966704712745183325e-01,-2.464713862542419476e-01,6.440958790594701611e-02
5.967968405422982014e-01,-2.461505930284757226e-01,6.436841600997034174e-02
5.969213587269835974e-01,-2.458351005646228771e-01,6.432946026681587992e-02
5.970391860287956876e-01,-2.455289742140454867e-01,6.429079895185915716e-02
5.971531181926514886e-01,-2.452192739921325582e-01,6.424925925636974788e-02
5.972652506705170561e-01,-2.448989305011875506e-01,6.420717517203200497e-02
5.973746207344322601e-01,-2.445702561472689052e-01,6.416535265853488823e-02
5.974773865654852134e-01,-2.442420237497308355e-01,6.412589235345561578e-02
5.975716263376839033e-01,-2.439283608377643686e-01,6.409007819032044861e-02
5.976634649711259906e-01,-2.436232522692190205e-01,6.405554853771198986e-02
5.977580171725430658e-01,-2.433150043347052927e-01,6.402223810631024747e-02
5.978550276708167743e-01,-2.429984985360695571e-01,6.398906498575114565e-02
5.979503376392090175e-01,-2.426831030022343627e-01,6.395519310112646183e-02
5.980433431305285374e-01,-2.423722822689725886e-01,6.391883276223685184e-02
5.981378670838894962e-01,-2.420618614241494271e-01,6.388337156217697987e-02
5.982365243117455655e-01,-2.417520875306529704e-01,6.385364248911838680e-02
5.983328882408308624e-01,-2.414474942396760415e-01,6.382178403862664995e-02
5.984296103893675944e-01,-2.411409248544161277e-01,6.378658014559297762e-02
5.985291320561916262e-01,-2.408318953089874370e-01,6.375233550726119858e-02
5.986329542971211559e-01,-2.405192026599362876e-01,6.372041080992407736e-02
5.987394640063238294e-01,-2.402066896821152819e-01,6.368942770324130531e-02
5.988419765704940945e-01,-2.399062928660673777e-01,6.365877848007549245e-02
5.989421068358614653e-01,-2.396114034087740430e-01,6.362869151378783283e-02
5.990442336225878517e-01,-2.393074733257483655e-01,6.359559548226036141e-02
5.991454206133490779e-01,-2.390017663948335591e-01,6.356116876480512323e-02
5.992436000928211826e-01,-2.386993056967808557e-01,6.352599572423878183e-02
5.993390560012928914e-01,-2.384004001378901005e-01,6.348955061253590271e-02
5.994366845487705264e-01,-2.380993997072587409e-01,6.345629171452982220e-02
5.995370111250724054e-01,-2.377936966922367112e-01,6.342445037636403049e-02
5.996358693767075421e-01,-2.374931871116677806e-01,6.339107768964821754e-02
5.997335692909825378e-01,-2.372010546136333053e-01,6.335732104475275128e-02
5.998304802622900223e-01,-2.369115148606425747e-01,6.332335308680889230e-02
5.999266446590686419e-01,-2.366239861236696940e-01,6.328944542581595167e-02
6.000217251510943095e-01,-2.363411807825996080e-01,6.325698172034491251e-02
6.001112670009621786e-01,-2.360651971712733888e-01,6.322135188629669778e-02
6.001981225541807019e-01,-2.357908899721225804e-01,6.318279046811929589e-02
6.002851913566158437e-01,-2.355154272288637607e-01,6.314300805096760560e-02
6.003723789449862958e-01,-2.352363342495844556e-01,6.310181667459784094e-02
6.004611152772454385e-01,-2.349599366496583908e-01,6.306601734192959774e-02
6.005523795540390619e-01,-2.346839706574926632e-01,6.303355660507942160e-02
6.006422455095469237e-01,-2.344071762641871393e-01,6.299769392530184253e-02
6.007280320903880533e-01,-2.341345107448118135e-01,6.295771890689208505e-02
6.008127451201554781e-01,-2.338674982995946339e-01,6.291807346488545449e-02
6.008984922454672084e-01,-2.336055724780567444e-01,6.288291615745505991e-02
6.009831913781122914e-01,-2.333482814245691206e-01,6.284810169178843553e-02
6.010675196136623377e-01,-2.330954806193848150e-01,6.281590976503122203e-02
6.011436928224114240e-01,-2.328513639743036712e-01,6.277827121273772681e-02
6.012161075760221740e-01,-2.326081860801437196e-01,6.273582064242709533e-02
6.012862214054069954e-01,-2.323656472691883190e-01,6.269383281928676832e-02
6.013567914968257488e-01,-2.321236733721584178e-01,6.265992465173186865e-02
6.014262182621712416e-01,-2.318815509012150111e-01,6.263023550259612382e-02
6.014925886512532127e-01,-2.316351902629580628e-01,6.259963721172889795e-02
6.015495772361513227e-01,-2.313967766768898204e-01,6.256376166076772771e-02
6.015996411591703064e-01,-2.311654801281320115e-01,6.252214103483393071e-02
6.016519847463858151e-01,-2.309299794142461171e-01,6.248068349332838722e-02
6.017150378187786641e-01,-2.306797657411573665e-01,6.244364584587822065e-02
6.017820423560662491e-01,-2.304257645917864583e-01,6.240976087536606598e-02
6.018456123951766434e-01,-2.301810326407496832e-01,6.237200143207100034e-02
6.019059316848048846e-01,-2.299449837800885965e-01,6.232460385833236971e-02
6.019670907619127931e-01,-2.297104555221717304e-01,6.227069703243252874e-02
6.020379517120533208e-01,-2.294702052922763524e-01,6.222005503695900164e-02
6.021205155503507322e-01,-2.292247142382836944e-01,6.217796557795339518e-02
6.022086566217428327e-01,-2.289770117401872251e-01,6.213869209911830616e-02
6.022947873048682954e-01,-2.287291149269769786e-01,6.209158317981008923e-02
6.023757245903790247e-01,-2.284803446090924450e-01,6.203317810785596853e-02
6.024562630860845758e-01,-2.282331869391229784e-01,6.197291338703055097e-02
6.025378811656393330e-01,-2.279899933116406041e-01,6.191315959755203102e-02
6.026257432936594771e-01,-2.277396820439163416e-01,6.185610206123313970e-02
6.027206103355313704e-01,-2.274772776238258853e-01,6.180047863900994809e-02
6.028149118603206569e-01,-2.272149667193440192e-01,6.174244760068411941e-02
6.029063367286633390e-01,-2.269680618893238355e-01,6.168411948375639164e-02
6.029992367412521093e-01,-2.267225617403323956e-01,6.162938389847588683e-02
6.030929970097387294e-01,-2.264640187845885777e-01,6.157349055933578064e-02
6.031809095178558566e-01,-2.261963181202646944e-01,6.150847779692440731e-02
6.032640502791731807e-01,-2.259304007861882568e-01,6.143808211250566254e-02
6.033464629125662171e-01,-2.256696311632832297e-01,6.136791532186759712e-02
6.034346816678280989e-01,-2.254122332726443689e-01,6.130430994065443062e-02
6.035286880460600800e-01,-2.251564893809140655e-01,6.124642519489292836e-02
6.036237589115480695e-01,-2.249033022309410434e-01,6.118850913780560230e-02
6.037180408171356483e-01,-2.246547116162505298e-01,6.113163027084145273e-02
6.038084816138966637e-01,-2.244181768290382240e-01,6.108057162427482645e-02
6.038904047291969723e-01,-2.241942177747901499e-01,6.102581628100245403e-02
6.039645081487857725e-01,-2.239752618149893071e-01,6.096505666951806957e-02
6.040345997806365608e-01,-2.237465869815094266e-01,6.089884563352285229e-02
6.041059103130967944e-01,-2.235118724119732059e-01,6.083330172615007692e-02
6.041832236314108595e-01,-2.232808767889342960e-01,6.077537248954943683e-02
6.042684071656599931e-01,-2.230562021360376346e-01,6.072511529903676375e-02
6.043654926333261734e-01,-2.228306354132204292e-01,6.068438858663539881e-02
6.044711183028688151e-01,-2.226017950773580278e-01,6.064740446949383468e-02
6.045774026194750128e-01,-2.223837375145914230e-01,6.061005998262240790e-02
6.046841660854275213e-01,-2.221784451217560519e-01,6.057423940518508187e-02
6.047926674373256262e-01,-2.219776770934116239e-01,6.053855002920777162e-02
6.049023748901872777e-01,-2.217790651294357929e-01,6.050215256037455580e-02
6.050104191102948503e-01,-2.215822133465681354e-01,6.046210959375122873e-02
6.051205972903583863e-01,-2.213872776593300840e-01,6.042079432633348790e-02
6.052401504020059608e-01,-2.211912723547108661e-01,6.038696639992355286e-02
6.053642833950814151e-01,-2.210019166126249435e-01,6.036135091852730394e-02
6.054908079097592877e-01,-2.208175471767763187e-01,6.033943354243957724e-02
6.056205984740919979e-01,-2.206326019435734809e-01,6.031884771556103586e-02
6.057463545178064512e-01,-2.204466235120702833e-01,6.029229222737346461e-02
6.058671678974772989e-01,-2.202741892742214047e-01,6.026099881474050735e-02
6.059911458200754053e-01,-2.201148414688193777e-01,6.024017175418312775e-02
6.061219428271379384e-01,-2.199488123796752848e-01,6.022647132181180307e-02
6.062564725316172964e-01,-2.197718491105923044e-01,6.021363388582934295e-02
6.063941085995485647e-01,-2.195922766136392534e-01,6.020263787567818603e-02
6.065380455884311628e-01,-2.194146283439074030e-01,6.019419712516502208e-02
6.066906543965123744e-01,-2.192386723842636442e-01,6.019092586456638305e-02
6.326763215347281921e-01,-2.090348479836670048e-01,6.361380614404466005e-02
6.331368047739854843e-01,-2.089039507072996960e-01,6.357192704288945617e-02
6.336000221641251429e-01,-2.087787145942669453e-01,6.352348815440975183e-02
6.340540192732478930e-01,-2.086547392525555933e-01,6.346998067864358106e-02
6.344922471793461582e-01,-2.085227304230109491e-01,6.340205527368070193e-02
6.349275917597236862e-01,-2.083919363410698666e-01,6.333352563914550204e-02
6.353663006801171242e-01,-2.082810750357644569e-01,6.327378369580453910e-02
6.357865800793137678e-01,-2.081735207286883327e-01,6.319787627165725230e-02
6.361791615032683644e-01,-2.080757555665983527e-01,6.309097762022491951e-02
6.365570027921085838e-01,-2.080003642465390878e-01,6.296603027585088996e-02
6.369327042183592358e-01,-2.079325015407006705e-01,6.283519025142428327e-02
6.373024910402074195e-01,-2.078493209715013279e-01,6.270782143318896773e-02
6.376801115613855986e-01,-2.077707692576670484e-01,6.259430666174732594e-02
6.380583439185847361e-01,-2.077076155915153211e-01,6.247733387081018386e-02
6.384104645256815092e-01,-2.076366748665159356e-01,6.232212242608778374e-02
6.387318581474835666e-01,-2.075611413329488675e-01,6.213274741182304994e-02
6.390585415182495899e-01,-2.075166641529513634e-01,6.195552881749750995e-02
6.394016409659258882e-01,-2.074831581804235381e-01,6.180366048127181045e-02
6.397355057460385463e-01,-2.074339355696922516e-01,6.165409323651971363e-02
6.400463181305858784e-01,-2.073797007764360267e-01,6.147119271909773364e-02
6.403410514081718796e-01,-2.073328355459206629e-01,6.126619797230486997e-02
6.406258850176765884e-01,-2.072822461227005475e-01,6.106100367875044732e-02
6.409057176135133371e-01,-2.072394747932957970e-01,6.086941299057083143e-02
6.411868396710503903e-01,-2.072079439720928840e-01,6.068022044631343759e-02
6.414428444328142964e-01,-2.071747933181387058e-01,6.046219777918564187e-02
6.416819588176522204e-01,-2.071478131763098418e-01,6.022975063502580828e-02
6.419161187526276624e-01,-2.071425880796366470e-01,6.000919427957432384e-02
6.421526146797437162e-01,-2.071331355495383553e-01,5.979145241389115240e-02
6.423711294054004206e-01,-2.071078762837414988e-01,5.955849071576427289e-02
6.425813702583160758e-01,-2.070899209243749761e-01,5.932749486296959307e-02
6.428017201273015235e-01,-2.070806099646190501e-01,5.910642212980721233e-02
6.430158132229363277e-01,-2.070645792530984575e-01,5.888375738243799284e-02
6.432211392954132467e-01,-2.070522496617531183e-01,5.865820899588576609e-02
6.434343701334861443e-01,-2.070505137810547680e-01,5.844292948116953934e-02
6.436409341999739242e-01,-2.070400331957549245e-01,5.822276044671602369e-02
6.438343832901551878e-01,-2.070339767003739895e-01,5.800281034207524500e-02
6.440401267463951029e-01,-2.070449423934812849e-01,5.780101874896736991e-02
6.442411581740957738e-01,-2.070354469613735482e-01,5.760299696272080938e-02
6.444363274545105158e-01,-2.069963165494830837e-01,5.739642011553407197e-02
6.446337418245752238e-01,-2.069625144719287047e-01,5.719404738836388058e-02
6.448210763123667366e-01,-2.069367753578737479e-01,5.700015812067249499e-02
6.450036033127102275e-01,-2.069072288960197570e-01,5.681621849892151688e-02
6.451996380648205021e-01,-2.068768851681810628e-01,5.664345941929148365e-02
6.453946575519126094e-01,-2.068404987484989688e-01,5.647145681585205579e-02
6.455890130912856906e-01,-2.068100224046461322e-01,5.630963253304362148e-02
6.457819231685160144e-01,-2.067903489880190404e-01,5.614919013648836388e-02
6.459551403828429628e-01,-2.067572031489798845e-01,5.597350940468540093e-02
6.461244577286620050e-01,-2.067105808382630472e-01,5.580829319573948899e-02
6.463229256475445661e-01,-2.066621295557173887e-01,5.568353841302317586e-02
6.465193635487154200e-01,-2.065952683593504646e-01,5.556378377826558246e-02
6.467040508080800221e-01,-2.065218077706521549e-01,5.543152054266456408e-02
6.468949798444116883e-01,-2.064476731088474848e-01,5.530460816250235001e-02
6.470974140014330578e-01,-2.063609705214607959e-01,5.520440688950403740e-02
6.473164191445756055e-01,-2.062788937774079623e-01,5.512800554755085958e-02
6.475342252566004264e-01,-2.061979708053548743e-01,5.504398421919594331e-02
6.477396732083582354e-01,-2.061018718407789385e-01,5.494566815865002674e-02
6.479568230536120188e-01,-2.059966819060513876e-01,5.486607795058703885e-02
6.481947643963276162e-01,-2.058752932463493168e-01,5.482100204122078435e-02
6.484424992377797459e-01,-2.057435321185756005e-01,5.478661317643704343e-02
6.486859627436883935e-01,-2.056086014605379708e-01,5.473945945706780447e-02
6.489243731730556242e-01,-2.054645524240907850e-01,5.469036590981747603e-02
6.491809427103607533e-01,-2.053274229567499942e-01,5.466481123473364290e-02
6.494487635979726559e-01,-2.052034419236419549e-01,5.466136627444043161e-02
6.497094195375824333e-01,-2.050658869982377452e-01,5.465320801400343209e-02
6.499767073764334269e-01,-2.049215794422202808e-01,5.463914630418179041e-02
6.502441743498668103e-01,-2.047656291759308023e-01,5.462610874017578833e-02
6.746710721134751010e-01,-1.936562110588457286e-01,5.771903223764077162e-02
6.753046132220956732e-01,-1.934189696776663914e-01,5.769100291436546346e-02
6.759479892144886204e-01,-1.931693566783441729e-01,5.767717861871210494e-02
6.772511241165666274e-01,-1.927502873484173984e-01,5.768443444872747849e-02
6.778733236597676015e-01,-1.925757027842540658e-01,5.765071125629042670e-02
6.785004162528006644e-01,-1.923998081494132928e-01,5.761316144052421040e-02
6.791345929457168751e-01,-1.921987812946257534e-01,5.757408198483615624e-02
6.797734733763602932e-01,-1.920036651914858727e-01,5.754134594376739131e-02
6.804073697490676809e-01,-1.918539604668814680e-01,5.751116210329558498e-02
6.810340249566082527e-01,-1.917435944723412111e-01,5.747967116074320648e-02
6.816557727845262704e-01,-1.916127641865456588e-01,5.742540385844994988e-02
6.822665443131274987e-01,-1.914470397706803662e-01,5.735741468121607900e-02
6.828793612587303885e-01,-1.912813909386614220e-01,5.729408263953415792e-02
6.834841548483682194e-01,-1.911475099338638683e-01,5.723502419068311753e-02
6.840857034011667004e-01,-1.910460543778237652e-01,5.717104305373968409e-02
6.846742294852923294e-01,-1.909310563016178297e-01,5.709244344576830388e-02
6.852548657865978887e-01,-1.907976865878988071e-01,5.700178626815133320e-02
6.858147998856044536e-01,-1.906625767052445852e-01,5.689293473389402112e-02
6.863762002712361365e-01,-1.905599581074989002e-01,5.679354720744131391e-02
6.869459093704314290e-01,-1.904748390470510644e-01,5.671150690388984672e-02
6.875225192446460243e-01,-1.903783977864007548e-01,5.662427056489290067e-02
6.880817626998326775e-01,-1.902869539045944081e-01,5.651167285759797765e-02
6.886245193799891418e-01,-1.902163254198839248e-01,5.640300117896283882e-02
6.891814741302481062e-01,-1.901474588842735902e-01,5.630467060477965802e-02
6.897312168985713088e-01,-1.900512001701573361e-01,5.619132280394018020e-02
6.902721912090638012e-01,-1.899598247507688353e-01,5.606036025674515644e-02
6.908124067201821816e-01,-1.898936854965447563e-01,5.594938635982155128e-02
6.913558760268436743e-01,-1.898158807089359856e-01,5.583489685650033785e-02
6.918857068249151254e-01,-1.897058408339697133e-01,5.569499939348299122e-02
6.923996244624037733e-01,-1.896096530234185062e-01,5.555143741235663013e-02
6.929164571592785205e-01,-1.895316740178388526e-01,5.542465807771640440e-02
6.934263949125355486e-01,-1.894183354464342439e-01,5.527711125525139324e-02
6.939276823112642267e-01,-1.893070695242813628e-01,5.512608693604237331e-02
6.944147225714918381e-01,-1.892140475625548879e-01,5.498178164534299472e-02
6.948944822728665427e-01,-1.890890854854603564e-01,5.481921632150173196e-02
6.953548072576045680e-01,-1.889424763153965681e-01,5.462964668974676363e-02
6.958121019521024131e-01,-1.888296211090575716e-01,5.445032263310037313e-02
6.962890193360218305e-01,-1.887278695316473298e-01,5.429861410798630939e-02
6.967687767091010898e-01,-1.886108447011567157e-01,5.414382860818207910e-02
6.972275793985532877e-01,-1.885054325264589881e-01,5.398823119743040300e-02
6.976860312099163464e-01,-1.883714351519245878e-01,5.382545472891769878e-02
6.981456998000699077e-01,-1.882096732576816756e-01,5.365629936862130467e-02
6.986029014053790620e-01,-1.880678987480913500e-01,5.349788194997781576e-02
6.990577060671151477e-01,-1.879154084870218733e-01,5.333918709991793128e-02
6.995004734708594185e-01,-1.877707148576642782e-01,5.317765053877819559e-02
6.999367481166142158e-01,-1.876350923788294989e-01,5.301583850587762714e-02
7.003821635509128729e-01,-1.874659834155531501e-01,5.286094753133871449e-02
7.008260973901967450e-01,-1.872980881908396511e-01,5.270965888842628344e-02
7.012690633353215741e-01,-1.871325958964524805e-01,5.256375596610748935e-02
7.017036781128187517e-01,-1.869569788739544047e-01,5.240732307020415370e-02
7.021244816062053307e-01,-1.867901695474593338e-01,5.223510085754454191e-02
7.025468526009542858e-01,-1.866024972282924466e-01,5.207676800128199779e-02
7.029888044595105079e-01,-1.864120154247327077e-01,5.193583357555367486e-02
7.034453229493928816e-01,-1.862292842168912499e-01,5.180339630900797354e-02
7.039054891521594470e-01,-1.860651936361584213e-01,5.168636370949517000e-02
7.043621322304142174e-01,-1.859197709143809996e-01,5.158692460270075664e-02
7.048172900203031332e-01,-1.857428822481503039e-01,5.147079189980766079e-02
7.052644038019844075e-01,-1.855651593019722601e-01,5.133851388960444795e-02
7.057186711443671490e-01,-1.853913750047162246e-01,5.123260155565380336e-02
7.061771321111073307e-01,-1.852181236384735086e-01,5.113676689447946289e-02
7.066229206869715229e-01,-1.850457258918240255e-01,5.102648441878873675e-02
7.070727129457997640e-01,-1.848451746295954323e-01,5.091803365954487848e-02
7.075326254518378155e-01,-1.846590980738908316e-01,5.083241342345601321e-02
7.079925385546688155e-01,-1.844549053942405314e-01,5.073057029127753248e-02
7.084358655282656514e-01,-1.842583349665081194e-01,5.062694050784584399e-02
7.088812123628541739e-01,-1.840667990680910915e-01,5.053842320860060799e-02
7.093185102840791068e-01,-1.838439428863406500e-01,5.044115476288914268e-02
7.097409597106086876e-01,-1.836286615750871154e-01,5.031589410364702142e-02
7.101777552722331466e-01,-1.834284862578385578e-01,5.021229119942834107e-02
7.106239290294150690e-01,-1.832650624776519799e-01,5.013533199030503762e-02
7.110620482041967172e-01,-1.830853763357200292e-01,5.005351690471920856e-02
7.115007254785963298e-01,-1.829050943248215488e-01,4.997077124673300619e-02
7.119366624601500826e-01,-1.827299048631560452e-01,4.988765729023791895e-02
